移动电影②,#genre#
蜡笔小新：春日部野生王国,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240109/278660297/index.m3u8
国家要案,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240103/278622248/index.m3u8
宝可梦阿尔宙斯超克的时空,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231229/278610505/index.m3u8
徐海东喋血町店,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280459781/index.m3u8
重返十七岁,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231214/278562046/index.m3u8
雨之牙,http://hwottcdn1.ln.chinamobile.com/88888891/16/20231207/278537521/index.m3u8
地铁惊魂,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231129/278501478/index.m3u8
哆啦A梦：新宇宙开拓史（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20231122/278481832/index.m3u8
火线追凶之绝命狙击,http://hwottcdn1.ln.chinamobile.com/34/16/20241118/280440664/index.m3u8
关东棋王,http://hwottcdn1.ln.chinamobile.com/88888891/16/20231106/278410525/index.m3u8
萧华挺进冀鲁边,http://hwottcdn1.ln.chinamobile.com/88888891/16/20231106/278407305/index.m3u8
跳出去,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231026/278349640/index.m3u8
秋喜,http://hwottcdn1.ln.chinamobile.com/34/16/20230926/278249081/index.m3u8
千金绑架案,http://hwottcdn1.ln.chinamobile.com/34/16/20250417/281290057/index.m3u8
初三大四我爱你,http://hwottcdn1.ln.chinamobile.com/34/16/20230724/277971828/index.m3u8
2012-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230524/277744536/index.m3u8
2012,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230524/277743107/index.m3u8
黑夜传说3：狼族崛起-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230518/277715638/index.m3u8
无耻混蛋,http://hwottcdn1.ln.chinamobile.com/36/16/20230510/277667158/index.m3u8
豚鼠特攻队,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230420/277600228/index.m3u8
沙漠之花,http://hwottcdn1.ln.chinamobile.com/34/16/20230404/277540853/index.m3u8
碧海追踪2：暗礁,http://hwottcdn1.ln.chinamobile.com/36/16/20240919/280084225/index.m3u8
守望者,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283831869/index.m3u8
守望者,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283831869/index.m3u8
守望者,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283831869/index.m3u8
澳洲乱世情-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230302/277385518/index.m3u8
魔鬼山历险记-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230131/277301902/index.m3u8
成事在人,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230129/277292818/index.m3u8
注定爱你,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278972/index.m3u8
金刚狼-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230111/277261458/index.m3u8
梦比优斯奥特曼复活的恶灵[上],http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277212819/index.m3u8
梦比优斯奥特曼复活的恶灵[下],http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277215157/index.m3u8
速度与激情4,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277211249/index.m3u8
冰川时代3-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277215034/index.m3u8
七龙珠,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277214761/index.m3u8
牧羊犬郁金香,http://hwottcdn1.ln.chinamobile.com/11/16/20221201/277146915/index.m3u8
名侦探柯南：漆黑的追踪者-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221124/277131160/index.m3u8
公主与青蛙,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277084456/index.m3u8
神奇宝贝超克时空-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277081953/index.m3u8
第九区,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277084015/index.m3u8
飞屋环游记-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221108/277077391/index.m3u8
天降美食,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220802/276763776/index.m3u8
蒸发的摩根夫妇,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220726/276718771/index.m3u8
变形金刚2,http://hwottcdn1.ln.chinamobile.com/50/16/20220721/276681086/index.m3u8
梨花错,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276676311/index.m3u8
古玩迷局,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276678235/index.m3u8
奇情记,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276676083/index.m3u8
白狼行动,http://hwottcdn1.ln.chinamobile.com/34/16/20250512/281413806/index.m3u8
生辰八字,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276673742/index.m3u8
谜孔雀,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276675351/index.m3u8
袁崇焕,http://hwottcdn1.ln.chinamobile.com/34/16/20220714/276656337/index.m3u8
终结者2018-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220708/276628946/index.m3u8
星际迷航-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220708/276628739/index.m3u8
月球,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220624/276562262/index.m3u8
在云端-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220616/276542750/index.m3u8
第九区-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220606/276520407/index.m3u8
黑夜传说3：狼族崛起,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220325/276262283/index.m3u8
鬼迷心窍,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220210/276149729/index.m3u8
奇石,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220128/276099492/index.m3u8
在云端,http://hwottcdn1.ln.chinamobile.com/50/16/20260608/283845297/index.m3u8
星际迷航11,http://hwottcdn1.ln.chinamobile.com/50/16/20211210/275899473/index.m3u8
狂蟒之灾4,http://hwottcdn1.ln.chinamobile.com/11/16/20211202/275869971/index.m3u8
博物馆奇妙夜2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20211008/275558912/index.m3u8
变形金刚2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210819/275383185/index.m3u8
狗狗旅馆,http://hwottcdn1.ln.chinamobile.com/36/16/20200628/272964358/index.m3u8
星级拍档,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276352613/index.m3u8
公主与青蛙[国],http://hwottcdn1.ln.chinamobile.com/88888892/16/20220422/276340775/index.m3u8
机器人9号,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220422/276341922/index.m3u8
魔鬼山历险记,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220424/276352578/index.m3u8
冰川时代3,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281849035/index.m3u8
冰川时代3,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281849035/index.m3u8
星际迷航,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220421/276340127/index.m3u8
谎言的诞生,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276354931/index.m3u8
魔鬼联队,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276354345/index.m3u8
公主与青蛙-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220422/276340775/index.m3u8
博物馆奇妙夜2,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220421/276340373/index.m3u8
时间旅行者的妻子,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220424/276354574/index.m3u8
米芽米咕人,http://hwottcdn1.ln.chinamobile.com/11/16/20260716/284053929/index.m3u8
隔离区,http://hwottcdn1.ln.chinamobile.com/11/16/20260710/284019704/index.m3u8
革命之路,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283831884/index.m3u8
歌舞青春3：毕业季（普通话版）,http://hwottcdn1.ln.chinamobile.com/36/16/20260529/283798546/index.m3u8
虐童疑云,http://hwottcdn1.ln.chinamobile.com/36/16/20260518/283718611/index.m3u8
闪电狗,http://hwottcdn1.ln.chinamobile.com/36/16/20260511/283664494/index.m3u8
我的儿子,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439782/index.m3u8
我们的生活,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439764/index.m3u8
小田进城,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439776/index.m3u8
致命错爱,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439523/index.m3u8
爱骑自行车的女孩,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283434506/index.m3u8
史前一万年(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260319/283375081/index.m3u8
史前一万年-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260319/283370132/index.m3u8
史前一万年,http://hwottcdn1.ln.chinamobile.com/88888892/16/20260318/283371823/index.m3u8
史前一万年-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20260318/283366808/index.m3u8
惩罚者2：战争特区,http://hwottcdn1.ln.chinamobile.com/11/16/20260302/283263181/index.m3u8
立春,http://hwottcdn1.ln.chinamobile.com/11/16/20260202/283113071/index.m3u8
功夫之王（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20260130/283098885/index.m3u8
老爷车(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260129/283097700/index.m3u8
尼斯湖怪深水传说(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260129/283085426/index.m3u8
尼斯湖怪深水传说-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260129/283089594/index.m3u8
当幸福来敲门(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260123/283051676/index.m3u8
墨水心-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260122/283049998/index.m3u8
墨水心(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260121/283043830/index.m3u8
欢迎回家(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260121/283043832/index.m3u8
马利和我（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20260120/283031423/index.m3u8
灵光乍现(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260115/282999550/index.m3u8
睡前故事(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260115/282999594/index.m3u8
功夫之王,http://hwottcdn1.ln.chinamobile.com/34/16/20260626/283941945/index.m3u8
少女五人组(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20251230/282895853/index.m3u8
暮光之城（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251230/282894405/index.m3u8
戴夫号飞船（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251219/282819642/index.m3u8
不是我我发誓（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251218/282807846/index.m3u8
东京少女（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251217/282800539/index.m3u8
心灵传输者（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251214/282779977/index.m3u8
千钧一发（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251209/282724490/index.m3u8
心灵传输者,http://hwottcdn1.ln.chinamobile.com/34/16/20251203/282694392/index.m3u8
东京少女,http://hwottcdn1.ln.chinamobile.com/34/16/20251203/282694371/index.m3u8
不是我我发誓,http://hwottcdn1.ln.chinamobile.com/34/16/20251203/282690173/index.m3u8
狼牙（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251124/282629655/index.m3u8
狂蟒惊魂（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251124/282630835/index.m3u8
拳霸2（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251112/282568644/index.m3u8
月亮坪的秘密（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251017/282380432/index.m3u8
步履不停（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251010/282333743/index.m3u8
入殓师（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250816/282052495/index.m3u8
无畏上将高尔察克（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250813/282031566/index.m3u8
火影忍者疾风传剧场版：羁绊（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250807/281988949/index.m3u8
大四喜(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250806/281980797/index.m3u8
摩托教父,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250722/281875117/index.m3u8
故园风雨后（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250718/281852303/index.m3u8
火影忍者疾风传剧场版：羁绊,http://hwottcdn1.ln.chinamobile.com/34/16/20250713/281824742/index.m3u8
地心历险记(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250710/281807190/index.m3u8
地心历险记-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250710/281809669/index.m3u8
阴谋,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250708/281786087/index.m3u8
夺宝奇兵4：水晶骨头王国(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260227/283245643/index.m3u8
奇幻精灵历险记(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250704/281764034/index.m3u8
科洛弗档案(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250704/281769976/index.m3u8
百万元与苦虫女(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250628/281729573/index.m3u8
即日启程（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250626/281716421/index.m3u8
斯芬克斯之谜（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250625/281712459/index.m3u8
深宅如渊（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689097/index.m3u8
倾城别恋（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689043/index.m3u8
我的机器人女友（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250625/281708831/index.m3u8
宝石迷踪（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695249/index.m3u8
东邪西毒：终极版（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250625/281708822/index.m3u8
烟雨浮生（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695195/index.m3u8
梨园情恨（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281688938/index.m3u8
燕子符（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281692344/index.m3u8
渔蚌记（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250620/281687026/index.m3u8
哆啦A梦：大雄与绿之巨人传（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250618/281671396/index.m3u8
宝可梦：骑拉帝纳与冰空的花束洁咪（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250618/281665280/index.m3u8
马达加斯加2（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260612/283867759/index.m3u8
马达加斯加2（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260612/283867759/index.m3u8
蜡笔小新：风起云涌的金矛勇者（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250618/281665286/index.m3u8
马达加斯加2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250618/281668653/index.m3u8
马达加斯加2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250618/281668653/index.m3u8
湖畔疑云(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281642248/index.m3u8
名侦探柯南：战栗的乐谱-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250612/281631075/index.m3u8
名侦探柯南：战栗的乐谱(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250612/281631283/index.m3u8
好好先生-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281623673/index.m3u8
牛仔裤的夏天2-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281622845/index.m3u8
牛仔裤的夏天2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281622599/index.m3u8
夺宝奇兵4：水晶骷髅王国-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281625564/index.m3u8
七磅(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281619033/index.m3u8
全民超人汉考克(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250610/281621575/index.m3u8
全民超人汉考克-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250610/281615420/index.m3u8
钢铁侠-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250609/281604209/index.m3u8
机器人总动员-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250609/281604188/index.m3u8
钢铁侠(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250609/281604215/index.m3u8
决胜21点(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281592371/index.m3u8
地狱男爵2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281595132/index.m3u8
闪电狗-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281597896/index.m3u8
丛林大反攻2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281594091/index.m3u8
尚格·云顿(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281596801/index.m3u8
好好先生(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281596636/index.m3u8
妈妈咪呀(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250607/281593716/index.m3u8
机器人总动员(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250606/281592189/index.m3u8
奇幻精灵历险记(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250606/281593321/index.m3u8
功夫熊猫(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250605/281581795/index.m3u8
功夫熊猫-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250605/281575604/index.m3u8
花花型警(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250605/281572478/index.m3u8
胡同里的阳光(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250605/281570777/index.m3u8
死亡飞车(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250604/281564057/index.m3u8
死亡飞车-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250604/281564015/index.m3u8
叶问(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250603/281560829/index.m3u8
灯红酒绿杀人夜(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250603/281557123/index.m3u8
木瓜色拉,http://hwottcdn1.ln.chinamobile.com/34/16/20250506/281383046/index.m3u8
黄金罗盘,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250511/281405276/index.m3u8
儿娃子,http://hwottcdn1.ln.chinamobile.com/50/16/20250510/281405502/index.m3u8
离爱只有半米远,http://hwottcdn1.ln.chinamobile.com/50/16/20250510/281405484/index.m3u8
同一片蓝天,http://hwottcdn1.ln.chinamobile.com/50/16/20250510/281408794/index.m3u8
